"id","ranking","repo","url","description","lang","stars","forks","added_stars","time"
"2025","10","databrickslabs/dolly","https://github.com/databrickslabs/dolly","Databricks’ Dolly, a large language model trained on the Databricks Machine Learning Platform","Python","5,711","546","1,233 stars today","2023-04-13 21:54:01"
"2026","11","microsoft/DeepSpeedExamples","https://github.com/microsoft/DeepSpeedExamples","Example models using DeepSpeed","Python","1,592","298","725 stars today","2023-04-13 21:54:01"
"2027","12","kevmo314/magic-copy","https://github.com/kevmo314/magic-copy","Magic Copy is a Chrome extension that uses Meta's Segment Anything Model to extract a foreground object from an image and copy it to the clipboard.","TypeScript","806","46","334 stars today","2023-04-13 21:54:01"
"2028","13","practical-tutorials/project-based-learning","https://github.com/practical-tutorials/project-based-learning","Curated list of project-based tutorials","","97,758","13,717","328 stars today","2023-04-13 21:54:01"
"2029","14","hemansnation/God-Level-Data-Science-ML-Full-Stack","https://github.com/hemansnation/God-Level-Data-Science-ML-Full-Stack","This roadmap contains 16 Chapters that can be completed in 8 months, whether you are a fresher in the field or an experienced professional who wants to transition into Data Science.","Jupyter Notebook","1,728","355","344 stars today","2023-04-13 21:54:01"
"2030","15","agiresearch/OpenAGI","https://github.com/agiresearch/OpenAGI","OpenAGI: When LLM Meets Domain Experts","Jupyter Notebook","568","35","240 stars today","2023-04-13 21:54:01"
"2031","16","anuragxel/salt","https://github.com/anuragxel/salt","Segment Anything Labelling Tool","Python","437","30","241 stars today","2023-04-13 21:54:01"
"2032","17","discordjs/discord.js","https://github.com/discordjs/discord.js","A powerful JavaScript library for interacting with the Discord API","TypeScript","22,607","3,801","209 stars today","2023-04-13 21:54:01"
"2033","18","Tencent/libpag","https://github.com/Tencent/libpag","The official rendering library for PAG (Portable Animated Graphics) files that renders After Effects animations natively across multiple platforms.","C++","2,899","313","81 stars today","2023-04-13 21:54:01"
"2034","19","shadcn/taxonomy","https://github.com/shadcn/taxonomy","An open source application built using the new router, server components and everything new in Next.js 13.","TypeScript","7,620","689","770 stars today","2023-04-13 21:54:01"
"2035","20","ItsPi3141/alpaca-electron","https://github.com/ItsPi3141/alpaca-electron","An even simpler way to run Alpaca","JavaScript","411","60","89 stars today","2023-04-13 21:54:01"
"2036","21","IDEA-Research/Grounded-Segment-Anything","https://github.com/IDEA-Research/Grounded-Segment-Anything","Marrying Grounding DINO with Segment Anything & Stable Diffusion & BLIP & Whisper - Automatically Detect , Segment and Generate Anything with Image, Text, and Speech Inputs","Jupyter Notebook","5,980","430","573 stars today","2023-04-13 21:54:01"
"2037","22","vinta/awesome-python","https://github.com/vinta/awesome-python","A curated list of awesome Python frameworks, libraries, software and resources","Python","163,874","22,929","293 stars today","2023-04-13 21:54:01"
"2038","23","bfeber/HLA-NoVR","https://github.com/bfeber/HLA-NoVR","NO VR Script for Half-Life: Alyx","Lua","338","20","81 stars today","2023-04-13 21:54:01"
"2039","24","xx025/carrot","https://github.com/xx025/carrot","Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点","","7,958","626","227 stars today","2023-04-13 21:54:01"
"2040","25","vivo/MoonBox","https://github.com/vivo/MoonBox","月光宝盒：无侵入的流量录制与回放平台 A server-side traffic capture and replay platform with noninvasive","Java","266","55","16 stars today","2023-04-13 21:54:01"
"1991","1","shadcn/taxonomy","https://github.com/shadcn/taxonomy","An open source application built using the new router, server components and everything new in Next.js 13.","TypeScript","6,880","597","562 stars today","2023-04-12 21:15:41"
"1992","2","reworkd/AgentGPT","https://github.com/reworkd/AgentGPT","  Assemble, configure, and deploy autonomous AI Agents in your browser.","TypeScript","3,184","672","2,456 stars today","2023-04-12 21:15:41"
"1993","3","ohmplatform/FreedomGPT","https://github.com/ohmplatform/FreedomGPT","This codebase is for an React and Electron-based app that executes the FreedomGPT LLM locally (offline and private) on Mac and Windows using a chat-based interface (based on Alpaca Lora)","TypeScript","365","43","199 stars today","2023-04-12 21:15:41"
"1994","4","IDEA-Research/Grounded-Segment-Anything","https://github.com/IDEA-Research/Grounded-Segment-Anything","Marrying Grounding DINO with Segment Anything & Stable Diffusion & BLIP & Whisper - Automatically Detect , Segment and Generate Anything with Image, Text, and Speech Inputs","Jupyter Notebook","5,430","380","1,041 stars today","2023-04-12 21:15:41"
"1995","5","anuragxel/salt","https://github.com/anuragxel/salt","Segment Anything Labelling Tool","Python","206","17","62 stars today","2023-04-12 21:15:41"
"1996","6","BuilderIO/ai-shell","https://github.com/BuilderIO/ai-shell","A CLI that converts natural language to shell commands.","TypeScript","1,408","64","450 stars today","2023-04-12 21:15:41"
"1997","7","IDEA-Research/GroundingDINO","https://github.com/IDEA-Research/GroundingDINO","The official implementation of ""Grounding DINO: Marrying DINO with Grounded Pre-Training for Open-Set Object Detection""","Python","826","62","175 stars today","2023-04-12 21:15:41"
"1998","8","soulteary/docker-prompt-generator","https://github.com/soulteary/docker-prompt-generator","Using a Model to generate prompts for Model applications. / 使用模型来生成作图咒语的偷懒工具，支持 MidJourney、Stable Diffusion 等。","Python","513","48","77 stars today","2023-04-12 21:15:41"
"1999","9","sail-sg/EditAnything","https://github.com/sail-sg/EditAnything","Edit anything in images powered by segment-anything, ControlNet, StableDiffusion, etc.","Python","988","26","212 stars today","2023-04-12 21:15:41"
"2000","10","aress31/burpgpt","https://github.com/aress31/burpgpt","A Burp Suite extension that integrates OpenAI's GPT to perform an additional passive scan for discovering highly bespoke vulnerabilities, and enables running traffic-based analysis of any type.","Java","778","56","175 stars today","2023-04-12 21:15:41"
"2001","11","ravenscroftj/turbopilot","https://github.com/ravenscroftj/turbopilot","Turbopilot is an open source large-language-model based code completion engine that runs locally on CPU","Python","1,395","37","957 stars today","2023-04-12 21:15:41"
"2002","12","discordjs/discord.js","https://github.com/discordjs/discord.js","A powerful JavaScript library for interacting with the Discord API","TypeScript","22,391","3,787","57 stars today","2023-04-12 21:15:41"
"2003","13","biobootloader/wolverine","https://github.com/biobootloader/wolverine","","Python","1,525","125","488 stars today","2023-04-12 21:15:41"
"2004","14","langchain-ai/langchain-template-supabase","https://github.com/langchain-ai/langchain-template-supabase","","TypeScript","175","12","43 stars today","2023-04-12 21:15:41"
"2005","15","vinta/awesome-python","https://github.com/vinta/awesome-python","A curated list of awesome Python frameworks, libraries, software and resources","Python","163,602","22,912","464 stars today","2023-04-12 21:15:41"
"2006","16","microsoft/DeepSpeedExamples","https://github.com/microsoft/DeepSpeedExamples","Example models using DeepSpeed","Python","857","219","274 stars today","2023-04-12 21:15:41"
"2007","17","hemansnation/God-Level-Data-Science-ML-Full-Stack","https://github.com/hemansnation/God-Level-Data-Science-ML-Full-Stack","This roadmap contains 16 Chapters that can be completed in 8 months, whether you are a fresher in the field or an experienced professional who wants to transition into Data Science.","Jupyter Notebook","1,384","341","348 stars today","2023-04-12 21:15:41"
"2008","18","Torantulino/Auto-GPT","https://github.com/Torantulino/Auto-GPT","An experimental open-source attempt to make GPT-4 fully autonomous.","Python","30,810","3,935","3,345 stars today","2023-04-12 21:15:41"
"2009","19","kevmo314/magic-copy","https://github.com/kevmo314/magic-copy","Magic Copy is a Chrome extension that uses Meta's Segment Anything Model to extract a foreground object from an image and copy it to the clipboard.","TypeScript","460","30","62 stars today","2023-04-12 21:15:41"
"2010","20","josStorer/chatGPTBox","https://github.com/josStorer/chatGPTBox","Integrating ChatGPT into your browser deeply, everything you need is here","JavaScript","6,172","375","122 stars today","2023-04-12 21:15:41"
"2011","21","oobabooga/text-generation-webui","https://github.com/oobabooga/text-generation-webui","A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, Pythia, OPT, and GALACTICA.","Python","7,561","725","269 stars today","2023-04-12 21:15:41"
"2012","22","underlines/awesome-marketing-datascience","https://github.com/underlines/awesome-marketing-datascience","Collection of useful Datascience things across the web","","183","26","49 stars today","2023-04-12 21:15:41"
"2013","23","base-org/node","https://github.com/base-org/node","Everything required to run your own Base node","Shell","30,506","696","905 stars today","2023-04-12 21:15:41"
"2014","24","Sanster/lama-cleaner","https://github.com/Sanster/lama-cleaner","Image inpainting tool powered by SOTA AI Model. Remove any unwanted object, defect, people from your pictures or erase and replace(powered by stable diffusion) any thing on your pictures.","Python","9,402","863","90 stars today","2023-04-12 21:15:41"
"2015","25","bfeber/HLA-NoVR","https://github.com/bfeber/HLA-NoVR","NO VR Script for Half-Life: Alyx","Lua","263","18","20 stars today","2023-04-12 21:15:41"
"1966","1","IDEA-Research/Grounded-Segment-Anything","https://github.com/IDEA-Research/Grounded-Segment-Anything","Marrying Grounding DINO with Segment Anything & Stable Diffusion & BLIP & Whisper - Automatically Detect , Segment and Generate Anything with Image, Text, and Speech Inputs","Jupyter Notebook","4,413","297","1,594 stars today","2023-04-11 21:25:39"
"1967","2","reworkd/AgentGPT","https://github.com/reworkd/AgentGPT","  Assemble, configure, and deploy autonomous AI Agents in your browser.","TypeScript","705","154","257 stars today","2023-04-11 21:25:39"
"1968","3","vinta/awesome-python","https://github.com/vinta/awesome-python","A curated list of awesome Python frameworks, libraries, software and resources","Python","163,159","22,871","479 stars today","2023-04-11 21:25:39"
"1969","4","sdatkinson/neural-amp-modeler","https://github.com/sdatkinson/neural-amp-modeler","Neural network emulator for guitar amplifiers.","Python","714","50","124 stars today","2023-04-11 21:25:39"
"1970","5","baaivision/Painter","https://github.com/baaivision/Painter","Painter & SegGPT Series: Vision Foundation Models from BAAI","Python","1,145","57","215 stars today","2023-04-11 21:25:39"
"1971","6","Instruction-Tuning-with-GPT-4/GPT-4-LLM","https://github.com/Instruction-Tuning-with-GPT-4/GPT-4-LLM","","HTML","1,471","100","394 stars today","2023-04-11 21:25:39"
"1972","7","nomic-ai/gpt4all-ui","https://github.com/nomic-ai/gpt4all-ui","gpt4all chatbot ui","Python","938","98","229 stars today","2023-04-11 21:25:39"
"1973","8","shadcn/taxonomy","https://github.com/shadcn/taxonomy","An open source application built using the new router, server components and everything new in Next.js 13.","TypeScript","6,327","527","491 stars today","2023-04-11 21:25:39"
"1974","9","l15y/wenda","https://github.com/l15y/wenda","闻达：一个LLM调用平台。旨在通过使用为小模型外挂知识库查找的方式，在不能涌现的前提下实现近似于大模型的生成能力","CSS","745","87","140 stars today","2023-04-11 21:25:39"
"1975","10","Moonvy/OpenPromptStudio","https://github.com/Moonvy/OpenPromptStudio","  AIGC 提示词可视化编辑器","Vue","1,679","122","575 stars today","2023-04-11 21:25:39"
"1976","11","Winfredy/SadTalker","https://github.com/Winfredy/SadTalker","（CVPR 2023）SadTalker：Learning Realistic 3D Motion Coefficients for Stylized Audio-Driven Single Image Talking Face Animation","Python","1,663","236","147 stars today","2023-04-11 21:25:39"
"1977","12","oobabooga/text-generation-webui","https://github.com/oobabooga/text-generation-webui","A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, Pythia, OPT, and GALACTICA.","Python","7,300","684","653 stars today","2023-04-11 21:25:39"
"1978","13","ohmplatform/FreedomGPT","https://github.com/ohmplatform/FreedomGPT","This codebase is for an React and Electron-based app that executes the FreedomGPT LLM locally (offline and private) on Mac and Windows using a chat-based interface (based on Alpaca Lora)","TypeScript","169","33","71 stars today","2023-04-11 21:25:39"
"1979","14","eon01/awesome-chatgpt","https://github.com/eon01/awesome-chatgpt","  A curated list of awesome ChatGPT resources, including libraries, SDKs, APIs, and more.   Please consider supporting this project by giving it a star.","","885","65","183 stars today","2023-04-11 21:25:39"
"1980","15","biobootloader/wolverine","https://github.com/biobootloader/wolverine","","Python","1,017","95","150 stars today","2023-04-11 21:25:39"
"1981","16","chroma-core/chroma","https://github.com/chroma-core/chroma","the open source embedding database","Python","3,010","143","450 stars today","2023-04-11 21:25:39"
"1982","17","IDEA-Research/GroundingDINO","https://github.com/IDEA-Research/GroundingDINO","The official implementation of ""Grounding DINO: Marrying DINO with Grounded Pre-Training for Open-Set Object Detection""","Python","649","48","151 stars today","2023-04-11 21:25:39"
